raw_words,task,quadruples
"Clean , with a warm , inviting style .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['style']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 4, 'to': 5, 'term': ['warm']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['style']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 6, 'to': 7, 'term': ['inviting']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Clean']}, 'sentiment': 'POS'}]"
Penny is a great host !,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
"Easy access , great restaurants outside the door ( do n't miss Mooo ... we ate there four times !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Easy']}, 'sentiment': 'POS'}]"
"Clean private , quiet - no fuss .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 3, 'to': 4, 'term': ['quiet']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 1, 'term': ['Clean']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 1, 'to': 2, 'term': ['private']}, 'sentiment': 'POS'}]"
Tiffany was very nice and accommodating ; she responded quickly and was very helpful with getting to the apartment .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 12, 'to': 14, 'term': ['very', 'helpful']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 9, 'to': 10, 'term': ['quickly']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 6, 'term': ['accommodating']}, 'sentiment': 'POS'}]"
Fantastic experience at Tiffany 's apartment .,ACOS,"[{'aspect': {'from': 3, 'to': 6, 'term': ['Tiffany', ""'s"", 'apartment']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Fantastic']}, 'sentiment': 'POS'}]"
"Very clean , good value .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['value']}, 'category': 'Hotel#Prices', 'opinion': {'from': 3, 'to': 4, 'term': ['good']}, 'sentiment': 'POS'}]"
"The room is small and lacks some useful furniture but for a few nights in Boston , for business or pleasure , I do recommend it .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 5, 'to': 6, 'term': ['lacks']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Rooms#General', 'opinion': {'from': 24, 'to': 25, 'term': ['recommend']}, 'sentiment': 'POS'}]"
The loft was an added bonus !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['loft']}, 'category': 'Hotel#General', 'opinion': {'from': 5, 'to': 6, 'term': ['bonus']}, 'sentiment': 'POS'}]"
One small thing to note for future guests is that the front stairs ( the outdoor ones in the pictures ) are very very steep .,ACOS,"[{'aspect': {'from': 11, 'to': 13, 'term': ['front', 'stairs']}, 'category': 'Room_Amenities#Design_features', 'opinion': {'from': 22, 'to': 25, 'term': ['very', 'very', 'steep']}, 'sentiment': 'NEG'}]"
"Great view , great location .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['view']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
Great spot .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['spot']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
She provided some recommendations of local places which was also helpful .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 10, 'to': 11, 'term': ['helpful']}, 'sentiment': 'POS'}]"
Tiffany 's Airbnb was absolutely charming !,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Tiffany', ""'s"", 'Airbnb']}, 'category': 'Hotel#General', 'opinion': {'from': 4, 'to': 6, 'term': ['absolutely', 'charming']}, 'sentiment': 'POS'}]"
Any questions I had he promptly responded .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 6, 'term': ['promptly']}, 'sentiment': 'POS'}]"
I would definitely recommend this to anyone !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['definitely', 'recommend']}, 'sentiment': 'POS'}]"
I would recommend this place and even stay again !,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 3, 'term': ['recommend']}, 'sentiment': 'POS'}]"
Nice room with a beautiful view .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['view']}, 'category': 'Location#General', 'opinion': {'from': 4, 'to': 5, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Nice']}, 'sentiment': 'POS'}]"
I would give Todd more than 5 stars if the system accepted them ! !,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['Todd']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Anyway I liked the room and I was able to reach downtown in 10 min driving .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['room']}, 'category': 'Rooms#General', 'opinion': {'from': 2, 'to': 3, 'term': ['liked']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Everything was clean and went smoothly !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 5, 'to': 6, 'term': ['smoothly']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 2, 'to': 3, 'term': ['clean']}, 'sentiment': 'POS'}]"
We will recommend this location to friends and family .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 3, 'term': ['recommend']}, 'sentiment': 'POS'}]"
"Located in the heart of Beacon Hill , you could not ask for more .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Shower pressure was n't quite what we 'd expected , but perfectly workable .",ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['Shower', 'pressure']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 11, 'to': 12, 'term': ['perfectly']}, 'sentiment': 'POS'}]"
Tiffany 's place was in an excellent like location and a wonderful building !,ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['building']}, 'category': 'Hotel#General', 'opinion': {'from': 11, 'to': 12, 'term': ['wonderful']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 6, 'to': 7, 'term': ['excellent']}, 'sentiment': 'POS'}]"
Thanks Todd !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['Todd']}, 'category': 'Service#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Thanks']}, 'sentiment': 'POS'}]"
George is helpful and accommodating where possible .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['George']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['helpful']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['George']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['accommodating']}, 'sentiment': 'POS'}]"
Private spot walking distance to Harvard Business School .,ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['Private', 'spot']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Location is awesome and the main attraction of this property .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Location']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 3, 'term': ['awesome']}, 'sentiment': 'POS'}]"
Very clean and close to the blue line,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'clean']}, 'sentiment': 'POS'}]"
"I did not realize that I would be sharing a bathroom with other guests from the other bedrooms , so that was a bit of a surprise but it was clean and some toiletries were provided .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['bathroom']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 26, 'to': 27, 'term': ['surprise']}, 'sentiment': 'NEG'}, {'aspect': {'from': 10, 'to': 11, 'term': ['bathroom']}, 'category': 'Rooms#Cleanliness', 'opinion': {'from': 30, 'to': 31, 'term': ['clean']}, 'sentiment': 'POS'}]"
The place was generally comfortable and well-located ( ~10 mins walk from three different T lines ) .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 3, 'to': 5, 'term': ['generally', 'comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Location#General', 'opinion': {'from': 6, 'to': 7, 'term': ['well-located']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The view from the rooftop deck is an extra bonus .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['view']}, 'category': 'Service#General', 'opinion': {'from': 8, 'to': 10, 'term': ['extra', 'bonus']}, 'sentiment': 'POS'}]"
Valerie has a beautiful home !,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['home']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['beautiful']}, 'sentiment': 'POS'}]"
Parking is very limited in the neighbourhood so this is something to keep in mind if you do have car .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Parking']}, 'category': 'Facilities#Design_features', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'limited']}, 'sentiment': 'POS'}]"
They really thought of everything .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Amazing and beautiful home .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['home']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 2, 'to': 3, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 4, 'term': ['home']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Amazing']}, 'sentiment': 'POS'}]"
I would definitely recommend this property .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['property']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['recommend']}, 'sentiment': 'POS'}]"
The perfect Airbnb for a couple or single .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['Airbnb']}, 'category': 'Hotel#General', 'opinion': {'from': 1, 'to': 2, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"It is great for the younger crowd - if you are over 40 ( as we are ) , be aware that you are actually climbing up and down a ladder into a homemade loft to a mattress on a floor w/ a very low ceiling .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 3, 'term': ['great']}, 'sentiment': 'POS'}]"
The bed was so comfortable and super clean .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['bed']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 3, 'to': 5, 'term': ['so', 'comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['bed']}, 'category': 'Rooms#Cleanliness', 'opinion': {'from': 6, 'to': 8, 'term': ['super', 'clean']}, 'sentiment': 'POS'}]"
"It was close to everything on our itinerary , quiet neighbourhood , and absolutely no trouble with street parking - as there is no parking at the apartment , it 's residential only .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['neighbourhood']}, 'category': 'Location#General', 'opinion': {'from': 9, 'to': 10, 'term': ['quiet']}, 'sentiment': 'POS'}, {'aspect': {'from': 17, 'to': 19, 'term': ['street', 'parking']}, 'category': 'Location#General', 'opinion': {'from': 13, 'to': 16, 'term': ['absolutely', 'no', 'trouble']}, 'sentiment': 'POS'}]"
This place is A+,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['A+']}, 'sentiment': 'POS'}]"
We stayed at Oine 's beautiful apartment for the second time last weekend and it was just as we remembered it .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 5, 'to': 6, 'term': ['beautiful']}, 'sentiment': 'POS'}]"
It was easy to check in and out and my girlfriend and I had everything we needed for a very memorable trip to Boston .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 19, 'to': 21, 'term': ['very', 'memorable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 8, 'term': ['check', 'in', 'and', 'out']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['easy']}, 'sentiment': 'POS'}]"
The description was accurate and Penny made the experience exceptional .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['description']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['accurate']}, 'sentiment': 'POS'}]"
"Loved this location , Tiffany 's place has all you could need , if you forget toothpaste like I did it is there .",ACOS,"[{'aspect': {'from': 4, 'to': 7, 'term': ['Tiffany', ""'s"", 'place']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Loved']}, 'sentiment': 'POS'}]"
The house is full of Boston charm and in an ideal location .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 10, 'to': 11, 'term': ['ideal']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['house']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 6, 'to': 7, 'term': ['charm']}, 'sentiment': 'POS'}]"
"The description was accurate , in overall .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['description']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['accurate']}, 'sentiment': 'POS'}]"
"Aside from that , it 's a lovely little room !",ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['room']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 7, 'to': 8, 'term': ['lovely']}, 'sentiment': 'POS'}]"
The charming and spacious house was built in 1812 giving added history our adventure .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['house']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 1, 'to': 2, 'term': ['charming']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['house']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['spacious']}, 'sentiment': 'POS'}]"
Apartment has modern amenities and is quite comfortable .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['amenities']}, 'category': 'Room_Amenities#Design_features', 'opinion': {'from': 2, 'to': 3, 'term': ['modern']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Apartment']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 6, 'to': 8, 'term': ['quite', 'comfortable']}, 'sentiment': 'POS'}]"
My girlfriend and I had a wonderful stay at Terry 's Place .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 6, 'to': 7, 'term': ['wonderful']}, 'sentiment': 'POS'}]"
"Valerie thought of everything you 'd need- water bottles , ear plugs , towels , a hair dryer ... you name it .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Valerie']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
It was exactly what we expected from the pictures -- clean and stylish .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 12, 'to': 13, 'term': ['stylish']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 10, 'to': 11, 'term': ['clean']}, 'sentiment': 'POS'}]"
This was a convenient and comfortable stay for a business trip in Boston when most hotels in town were booked .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['convenient']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 5, 'to': 6, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
We were so pleased in staying at Tiffany 's home .,ACOS,"[{'aspect': {'from': 7, 'to': 10, 'term': ['Tiffany', ""'s"", 'home']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['so', 'pleased']}, 'sentiment': 'POS'}]"
Tiffany made is feel welkom by leasing a note with tips and suggestions .,ACOS,"[{'aspect': {'from': 8, 'to': 13, 'term': ['note', 'with', 'tips', 'and', 'suggestions']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['welkom']}, 'sentiment': 'POS'}]"
